pss_score,workload_hours,work_pressure_rating,recovery_sleep_hours,social_support_rating,work_life_balance_rating,shift_continuity_days,recent_trend_indicator,welfare_risk_level,data_label
22.0,45.9,5.6,5.7,6.6,5.8,3.0,-0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.0,51.2,3.1,6.2,6.6,6.6,0.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.3,56.3,7.4,4.8,6.6,4.9,1.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.7,56.2,5.3,7.4,6.2,4.7,0.0,-3.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.2,35.0,5.1,4.0,7.8,3.1,5.0,1.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
3.3,62.6,6.8,6.8,6.0,4.7,1.0,3.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
33.4,54.5,7.4,5.8,3.9,1.0,7.0,-2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.7,65.8,5.5,4.8,4.7,4.2,4.0,2.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.3,56.4,4.0,6.4,1.8,5.2,1.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.9,63.0,2.0,4.3,10.0,6.5,1.0,-2.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.3,56.7,4.1,6.2,7.8,4.9,3.0,-2.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.1,65.5,4.3,4.5,4.3,6.1,8.0,0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.5,57.2,5.7,6.8,5.4,1.0,4.0,-0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.6,51.0,4.8,5.1,4.7,5.3,1.0,-2.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.7,74.7,6.9,5.7,9.2,2.0,3.0,-3.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.1,60.9,4.3,6.6,3.0,3.0,1.0,-1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.1,57.7,5.4,5.3,6.2,5.0,21.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.1,39.2,7.9,6.1,5.8,8.0,5.0,-0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.7,39.1,6.2,4.4,7.7,6.1,3.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.5,54.9,5.4,7.0,5.8,5.4,2.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.0,53.5,4.3,8.3,2.3,5.4,3.0,2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.8,45.9,4.2,9.0,5.5,4.0,1.0,0.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.4,53.4,3.8,6.3,4.0,4.3,0.0,-0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.3,67.9,4.4,7.1,6.2,6.3,2.0,1.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.0,59.0,7.0,4.1,9.0,2.6,9.0,-1.9,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.1,40.6,5.1,8.0,2.3,6.6,3.0,-0.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.0,50.9,2.8,7.1,4.3,4.6,0.0,-0.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.4,44.0,9.0,5.6,4.8,7.1,8.0,-2.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.3,48.1,6.1,7.7,5.2,7.3,1.0,-0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.2,47.9,2.7,5.9,7.6,2.1,1.0,-4.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.3,47.2,4.6,5.7,5.6,4.2,1.0,3.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.8,39.4,5.7,6.8,6.9,3.7,3.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.8,50.7,8.9,4.9,4.7,1.8,3.0,3.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
37.5,46.4,3.3,7.4,6.5,3.3,2.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.2,35.0,7.5,4.9,7.6,10.0,4.0,1.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
4.8,72.5,8.3,4.9,4.5,6.6,1.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.7,62.9,4.2,5.1,7.6,9.2,5.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.9,48.2,4.9,7.1,6.1,7.1,1.0,1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.7,52.2,3.4,5.5,8.2,3.9,5.0,1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.0,40.3,5.1,4.6,5.6,4.6,4.0,1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.0,69.0,5.4,5.5,6.8,6.6,4.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.8,71.0,6.8,6.2,5.9,6.3,2.0,-1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.4,53.6,7.7,4.8,5.8,4.2,4.0,-3.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.6,62.2,4.0,4.8,6.5,2.4,0.0,1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.6,53.8,1.6,8.7,7.1,10.0,7.0,2.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.4,38.6,5.5,5.2,3.4,5.1,0.0,3.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.5,47.9,6.1,5.8,9.0,4.7,1.0,0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.0,53.3,6.0,5.8,2.1,5.6,3.0,-1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.0,47.5,4.8,5.7,4.6,4.9,5.0,-3.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.3,49.8,5.7,6.9,5.8,5.6,0.0,2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.0,51.1,8.5,7.3,6.9,8.0,9.0,-3.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.4,51.2,6.3,5.8,9.3,5.2,13.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.0,52.5,4.8,4.7,2.1,3.1,3.0,-0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.1,41.4,4.5,7.7,4.9,5.1,2.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.1,44.8,5.2,6.1,1.5,4.5,5.0,0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.9,39.2,8.8,8.3,6.1,8.2,1.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.1,61.8,5.1,3.5,6.6,7.7,2.0,-4.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.1,35.0,5.5,6.4,9.3,5.6,9.0,0.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.3,63.5,4.5,8.5,6.3,2.8,11.0,-4.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.7,65.9,7.7,5.8,8.2,2.9,9.0,1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.4,49.0,9.4,5.9,7.2,5.4,1.0,-1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.2,35.0,6.4,6.6,5.1,6.1,1.0,-4.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.0,48.4,5.7,5.5,3.0,4.7,1.0,-1.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.0,51.4,5.6,5.8,6.6,4.4,2.0,-1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.7,41.9,1.0,5.8,2.9,4.2,1.0,2.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.0,46.8,7.0,5.4,8.7,5.4,2.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.4,67.3,5.8,7.7,5.7,1.0,3.0,0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
4.8,58.6,6.4,6.8,8.5,3.2,5.0,2.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.6,42.8,4.1,6.5,5.0,4.1,5.0,-0.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.5,36.0,4.7,7.2,6.6,7.8,6.0,1.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.9,48.7,4.7,5.9,6.4,3.8,0.0,1.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
37.2,49.9,7.5,5.3,5.9,5.8,0.0,-2.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.8,57.0,4.7,5.5,5.1,5.9,5.0,2.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.4,46.6,9.7,6.2,6.8,8.0,3.0,-2.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.6,57.1,6.4,4.9,4.1,7.9,3.0,1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
33.0,71.4,2.9,5.6,3.5,5.3,0.0,-3.0,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
33.5,60.2,5.2,5.6,8.6,4.4,1.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.1,51.5,4.2,8.7,7.5,4.1,4.0,3.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.7,50.2,1.1,3.5,6.1,4.9,7.0,-0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.4,48.4,8.7,6.0,9.5,4.5,9.0,-0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.8,63.8,6.9,8.3,5.4,6.5,2.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.9,45.7,6.6,6.3,8.8,6.2,3.0,-0.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.9,52.5,5.8,7.1,6.4,6.6,6.0,3.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.0,52.5,2.7,6.3,3.8,7.9,3.0,0.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.7,47.0,4.5,5.4,9.9,9.1,3.0,-0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.6,38.3,7.2,3.5,8.1,5.6,8.0,-1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.2,55.2,3.4,6.4,5.7,7.6,5.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.2,51.4,1.0,5.3,7.5,4.7,8.0,-1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.7,57.0,5.0,5.2,5.2,7.8,1.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.1,46.7,5.2,5.6,7.7,7.5,3.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.4,64.2,5.8,8.3,1.0,7.4,6.0,-1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.5,43.2,7.0,9.0,3.9,5.6,0.0,4.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.6,69.1,6.8,6.5,8.1,4.1,6.0,-2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
4.0,35.0,6.0,5.6,5.5,2.6,1.0,0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.4,56.3,7.9,4.8,6.4,5.3,6.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.1,56.8,2.5,6.8,3.2,8.5,3.0,1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.4,44.0,6.5,8.3,9.9,4.8,1.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.7,56.2,6.8,5.9,8.5,7.0,2.0,-0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.3,64.8,3.0,3.5,5.6,7.1,4.0,0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.9,35.0,2.5,7.0,5.2,4.8,4.0,0.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.2,57.0,4.0,7.4,8.2,8.0,2.0,-0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.4,35.0,4.2,4.3,10.0,1.0,8.0,-3.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.3,42.3,7.0,6.4,8.0,3.0,3.0,-0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.8,68.3,4.3,6.7,10.0,3.6,2.0,-2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.2,46.2,3.8,6.1,4.1,3.8,0.0,-1.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.2,40.3,4.3,5.3,4.3,6.1,9.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
32.1,50.0,7.7,7.4,3.5,6.0,1.0,0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.6,72.7,5.5,5.7,6.9,6.2,3.0,3.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.3,35.0,5.1,4.4,6.4,6.6,6.0,-1.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.6,41.5,5.3,3.7,5.7,3.5,1.0,1.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.1,67.0,8.1,7.7,7.7,3.0,3.0,0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
4.7,70.6,4.0,6.9,8.6,6.2,1.0,2.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.4,51.0,8.1,6.3,2.8,4.1,5.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.9,39.6,5.9,5.7,4.7,2.3,3.0,-2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.5,73.0,5.2,5.6,7.7,7.3,7.0,-3.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.0,67.9,10.0,4.9,5.0,8.2,8.0,0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.9,58.8,3.4,5.7,4.3,8.5,4.0,-1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.0,43.9,4.8,3.7,8.1,5.8,5.0,-2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.2,51.5,3.0,5.3,3.3,6.7,3.0,-2.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
0.0,50.4,7.4,5.8,5.4,8.1,2.0,0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.8,55.3,8.9,6.9,6.7,4.1,4.0,3.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.3,66.5,8.8,6.2,4.8,7.6,8.0,-0.8,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.5,60.8,7.9,7.2,7.6,6.0,2.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.6,41.2,5.1,7.8,4.8,7.2,1.0,-0.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.5,65.8,4.8,7.5,9.0,5.8,2.0,-2.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.5,55.1,2.2,6.8,5.7,8.0,2.0,1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.5,58.9,9.6,6.2,7.4,5.8,0.0,-2.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.3,66.7,6.4,5.0,7.6,2.4,2.0,0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.7,40.9,4.5,7.1,4.7,8.3,2.0,-0.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.2,51.6,8.2,8.2,1.7,3.5,3.0,1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.2,46.7,3.6,6.6,6.8,7.9,2.0,-2.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.5,36.3,6.3,8.5,6.2,5.2,3.0,0.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.4,55.5,5.2,4.4,7.2,7.8,7.0,-1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.8,77.1,6.8,4.8,5.5,7.7,11.0,-1.0,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.3,35.0,5.4,7.2,5.1,6.3,3.0,-5.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.8,51.7,2.6,6.5,10.0,6.4,0.0,4.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.9,58.4,5.7,7.8,2.9,6.2,12.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.0,53.2,7.6,6.2,7.5,1.4,4.0,-1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.2,50.9,5.4,5.2,4.8,5.6,1.0,-2.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.0,39.0,7.1,5.9,5.3,3.2,1.0,-1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.8,54.3,3.4,4.4,5.3,5.7,1.0,1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.4,44.4,5.4,4.8,4.3,3.1,1.0,-3.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
0.0,35.0,4.3,7.4,7.2,3.0,0.0,-0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.6,63.9,7.0,7.2,8.9,8.6,8.0,3.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.5,61.6,5.6,6.6,7.0,7.5,3.0,-2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.9,52.5,6.9,4.1,6.2,5.4,4.0,0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.5,54.3,7.7,5.8,3.9,5.8,6.0,4.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.9,62.7,6.9,4.7,7.1,4.9,5.0,1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.3,54.2,6.0,7.6,10.0,6.5,7.0,0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.0,61.0,3.5,5.5,5.2,4.0,12.0,1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.0,49.0,5.5,4.9,5.2,7.4,2.0,-0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.6,65.1,4.4,6.2,4.8,4.9,11.0,2.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.2,55.2,4.8,5.4,5.0,4.6,4.0,-0.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.8,53.9,4.8,8.0,1.0,5.4,0.0,-3.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.5,39.3,3.5,5.3,6.9,4.2,4.0,-0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.7,54.9,1.6,4.5,4.2,6.1,4.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
5.9,43.7,4.2,3.6,2.6,4.3,8.0,-0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.7,45.6,5.9,6.2,7.6,6.3,2.0,-0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.5,43.8,2.8,5.5,3.7,7.8,3.0,2.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.9,41.3,5.5,4.5,5.3,4.0,0.0,1.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.5,73.2,9.3,7.6,9.1,5.1,1.0,0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.6,65.3,7.5,7.0,3.0,6.3,0.0,-0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.4,71.2,8.8,6.2,2.8,4.5,3.0,-2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.5,39.8,6.3,7.8,6.6,6.3,6.0,-4.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.2,52.7,7.8,7.0,8.4,6.5,1.0,0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.2,39.1,4.1,5.2,2.7,7.6,3.0,1.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.3,45.0,4.2,5.0,6.9,4.2,1.0,-0.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.2,42.8,1.0,7.2,7.2,3.5,0.0,-1.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.8,64.4,7.9,6.7,1.7,4.8,3.0,0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.6,48.0,8.6,6.4,7.7,3.5,0.0,-0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.0,62.7,4.4,5.2,7.8,6.5,3.0,3.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
0.0,58.0,5.0,6.9,5.3,3.1,0.0,2.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.3,75.0,4.0,5.3,8.6,10.0,0.0,1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.8,37.2,6.3,6.1,8.4,8.0,3.0,1.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
0.3,64.6,7.7,7.9,6.2,5.4,3.0,-2.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.4,63.5,2.0,5.4,5.1,7.1,0.0,1.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.6,42.3,6.3,4.3,4.0,2.1,3.0,0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
33.4,62.1,4.9,4.9,5.9,10.0,6.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.2,55.4,5.7,7.4,7.2,4.2,4.0,1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.5,49.7,6.4,6.5,5.3,5.2,0.0,0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.6,43.8,5.1,6.0,1.4,1.7,3.0,5.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.3,44.8,5.3,5.6,8.7,6.4,4.0,-0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.2,72.5,5.1,6.8,6.4,3.2,0.0,1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.0,52.0,7.4,5.2,5.2,5.6,7.0,-0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.4,59.8,6.3,6.6,7.8,4.3,8.0,1.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.9,44.1,5.9,5.3,9.2,3.2,7.0,1.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.9,44.2,3.0,5.1,1.0,3.8,6.0,0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.2,62.8,4.7,5.4,6.9,5.9,5.0,3.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.4,38.5,7.3,5.7,3.0,2.8,4.0,-1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.1,47.8,5.6,6.1,7.0,3.9,4.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.8,52.3,6.8,6.5,6.3,6.7,6.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.3,53.1,9.0,3.5,7.3,10.0,4.0,1.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.6,50.2,7.6,5.2,5.0,6.4,1.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.4,56.0,5.7,5.7,2.1,3.6,2.0,2.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.6,58.9,4.5,8.0,5.1,4.7,8.0,-1.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
40.0,59.3,1.0,4.9,6.9,5.5,0.0,-2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.2,42.1,5.2,6.4,8.1,4.7,4.0,0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.4,49.2,4.8,8.0,3.5,7.2,11.0,-0.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.8,63.9,6.3,4.6,8.2,5.8,4.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.6,60.9,5.2,6.7,4.6,7.2,18.0,-0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.8,38.3,4.9,5.2,6.8,4.8,4.0,-0.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.2,55.5,1.9,5.6,4.9,8.1,0.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.9,35.0,3.6,5.2,6.4,5.1,6.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
