pss_score,workload_hours,work_pressure_rating,prolonged_duty_hours,shift_continuity_days,night_duty_hours,recovery_sleep_hours,rest_interval_hours,recovery_pattern_score,deployment_demand_score,social_support_rating,work_life_balance_rating,recent_trend_indicator,welfare_concern_level,dataset_type,provenance,data_label
21.4,67.6,4.2,6.6,3.0,6.2,4.8,15.3,3,2,5.6,3.1,0.1,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.0,43.8,7.5,4.0,7.0,2.4,7.6,16.8,0,0,5.2,3.3,2.6,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
21.9,67.3,5.8,6.2,8.0,6.0,5.9,15.2,2,1,7.0,3.1,-0.5,2,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.2,57.0,4.5,4.0,0.0,10.8,5.9,15.1,2,0,9.4,4.0,-0.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
12.0,38.0,2.9,4.0,2.0,1.1,7.3,15.1,0,1,7.9,4.3,0.7,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.9,55.7,3.7,4.0,3.0,16.0,4.4,13.9,3,1,7.3,5.2,-0.4,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
6.5,31.0,2.2,4.0,1.0,4.5,7.3,14.0,0,0,10.0,6.2,-3.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.3,58.3,5.5,9.4,5.0,15.4,5.7,14.9,1,1,4.7,5.9,0.5,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
16.1,60.9,3.1,4.0,5.0,1.4,7.1,12.1,0,3,4.7,4.0,0.5,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.1,46.1,5.0,4.0,8.0,5.6,7.0,15.4,0,1,6.5,6.3,-0.8,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
27.6,53.2,8.2,14.0,0.0,3.1,7.4,11.0,0,2,9.2,4.3,-0.3,2,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
32.9,71.5,7.9,4.0,1.0,8.9,3.9,16.8,3,3,4.3,2.3,-5.0,2,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
26.4,46.9,5.4,6.2,6.0,5.6,6.4,11.9,1,3,9.7,4.6,2.7,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.7,41.4,5.3,4.0,4.0,4.1,7.8,15.6,0,3,3.3,3.3,2.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.3,66.8,9.3,4.0,8.0,14.7,5.7,16.3,1,0,6.0,7.0,-2.9,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
27.1,71.6,6.5,10.0,0.0,2.8,6.8,9.4,0,3,6.5,4.2,-1.5,2,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
28.7,52.0,4.8,4.0,3.0,1.5,5.5,13.5,1,2,4.4,3.9,3.2,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.0,62.1,2.6,4.0,3.0,5.6,7.0,15.4,0,2,5.0,4.0,-2.5,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
21.4,65.4,6.3,4.0,0.0,5.9,5.8,16.6,2,0,7.8,1.0,1.1,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.3,44.6,7.2,4.0,3.0,3.5,6.6,16.0,0,3,9.1,7.7,-1.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.3,47.1,4.2,4.0,3.0,4.0,7.9,16.7,0,2,2.0,7.4,0.9,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.1,64.3,6.1,4.0,1.0,19.2,6.9,13.4,0,2,6.6,4.6,0.1,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
11.0,68.9,4.8,4.0,1.0,7.9,6.9,12.4,0,0,6.0,4.7,-0.6,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
11.6,57.6,5.1,5.7,4.0,0.7,8.4,15.1,0,0,6.4,2.9,0.9,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
11.1,43.2,1.0,4.0,2.0,1.4,8.3,13.1,0,3,5.6,3.8,-1.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.7,71.9,5.1,4.0,7.0,22.3,4.9,13.9,2,1,3.6,1.5,-3.9,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.4,46.7,7.4,4.0,1.0,7.8,7.1,17.5,0,1,9.3,5.2,-2.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
21.2,48.6,4.2,10.6,1.0,14.8,6.4,13.3,1,2,8.5,6.9,-2.3,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
13.1,55.4,5.6,9.7,15.0,2.2,8.4,12.2,0,0,6.0,4.3,-3.5,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
24.7,67.5,4.0,5.0,8.0,8.1,7.0,13.8,0,1,5.2,4.8,0.8,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.6,60.5,6.2,8.6,0.0,7.5,6.3,15.0,2,1,5.0,6.1,-0.4,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.9,56.1,5.1,4.0,5.0,2.1,7.5,16.0,0,0,1.0,2.4,0.8,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.9,56.6,3.6,4.0,0.0,4.8,5.7,13.2,1,0,6.9,7.6,1.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
24.4,52.4,8.2,4.0,0.0,5.9,7.0,11.7,0,0,7.8,6.8,1.7,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.2,57.6,7.4,4.0,1.0,3.9,5.9,19.4,1,0,6.5,5.6,0.9,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
16.3,30.0,4.3,4.0,1.0,10.5,6.2,13.2,2,1,6.0,7.7,-2.2,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.2,49.0,6.5,4.0,6.0,10.7,7.4,16.7,0,3,6.5,6.7,1.3,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
25.9,54.4,6.6,17.1,4.0,11.4,7.3,13.4,0,1,4.5,5.4,0.5,2,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
10.5,40.5,6.8,6.9,14.0,9.8,7.6,14.7,0,0,5.2,7.9,4.8,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.3,55.9,2.1,4.0,4.0,4.0,6.6,14.4,0,0,5.9,4.2,0.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
28.1,50.0,7.5,5.2,2.0,2.9,6.0,12.3,2,2,7.6,5.9,0.8,2,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
21.5,69.6,4.4,4.0,4.0,10.7,5.1,12.7,2,3,9.0,6.1,-0.2,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
23.2,67.7,4.8,4.0,21.0,4.0,5.5,16.4,1,0,5.7,1.0,0.1,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.6,47.3,10.0,4.0,4.0,1.7,7.0,18.5,0,0,4.1,6.0,-0.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
26.7,50.5,6.1,4.0,5.0,4.2,7.8,14.8,0,1,6.3,6.3,-1.0,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
10.7,51.3,4.7,4.0,10.0,0.9,7.9,14.5,0,2,10.0,2.6,0.4,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
10.3,47.5,1.1,6.7,0.0,7.1,5.7,15.9,1,1,4.3,5.8,1.4,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
16.6,54.0,8.3,4.0,4.0,2.5,6.3,14.2,1,1,8.0,3.8,-0.9,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
12.9,44.4,2.8,4.0,7.0,1.8,6.7,16.1,0,2,8.9,6.1,1.8,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.8,40.7,3.5,4.0,11.0,18.8,4.9,15.7,2,3,5.5,5.6,1.6,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
24.6,58.2,4.8,4.0,1.0,9.0,7.0,14.8,0,0,4.8,3.3,-1.9,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
29.8,58.3,8.3,8.8,2.0,9.3,6.3,13.6,2,3,7.3,6.4,-2.1,2,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.6,44.0,7.0,4.0,4.0,5.9,7.1,19.1,0,1,6.9,4.9,1.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
20.8,61.0,5.2,12.0,1.0,11.0,7.4,13.6,0,2,7.6,5.0,-1.3,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.0,45.7,6.1,24.0,3.0,8.5,7.1,9.8,0,1,10.0,7.4,-2.3,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
20.3,54.5,4.3,4.0,1.0,5.5,6.4,13.8,1,1,6.5,3.6,3.8,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.6,60.2,5.8,4.0,1.0,19.5,6.6,17.8,0,1,3.8,4.7,-2.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.0,51.7,5.6,7.8,2.0,1.3,7.8,15.4,0,1,6.3,4.4,-3.4,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
16.2,56.5,7.4,24.0,3.0,17.2,6.6,4.6,0,0,6.7,4.5,-1.7,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
12.9,46.8,7.4,4.0,2.0,3.1,7.7,16.7,0,1,8.7,8.6,0.5,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.8,50.0,6.5,6.3,2.0,4.5,6.8,13.6,0,1,5.8,5.9,0.2,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.9,49.9,4.8,6.1,1.0,0.8,7.0,11.7,0,0,5.4,5.7,4.2,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.3,44.5,7.0,4.0,1.0,4.7,7.3,15.9,0,3,3.5,6.3,-1.7,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.0,50.2,5.3,4.0,0.0,5.7,6.3,16.7,2,0,7.3,5.9,0.5,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.5,36.5,3.3,7.2,1.0,36.5,6.1,14.6,2,1,10.0,3.2,2.5,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
16.3,47.1,4.7,4.7,3.0,22.2,7.7,15.1,0,0,5.8,8.8,-1.4,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
24.0,49.2,5.7,4.0,5.0,20.4,8.1,14.9,0,1,7.1,3.1,1.5,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
21.2,49.4,7.3,4.0,1.0,2.6,8.3,20.5,0,0,5.1,7.9,-4.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.0,49.6,5.1,4.0,0.0,28.4,5.2,13.2,1,1,3.6,6.2,3.9,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.8,51.4,3.1,4.0,5.0,3.6,5.8,17.3,2,0,7.1,5.4,2.2,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
13.9,56.8,5.6,9.4,1.0,11.5,5.5,13.5,1,0,6.3,4.4,-1.5,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.5,60.7,5.7,4.0,11.0,1.5,6.7,13.9,0,2,1.4,8.5,1.8,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
28.6,45.5,5.9,4.0,4.0,4.2,4.9,15.5,2,1,9.4,6.4,2.9,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.2,40.0,7.3,4.0,1.0,20.3,6.4,12.8,2,0,7.0,5.8,-2.8,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
12.2,41.6,7.5,4.0,1.0,17.6,8.0,14.4,0,0,6.3,4.9,-1.3,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.3,47.1,4.3,4.0,3.0,6.9,7.8,15.5,0,2,5.4,4.4,3.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
21.5,48.5,4.3,4.0,0.0,9.6,6.5,12.5,1,0,7.0,5.4,0.1,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
11.2,44.3,3.4,4.0,0.0,1.2,6.9,16.6,0,3,7.1,4.1,1.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.3,39.0,6.9,4.0,1.0,7.7,7.8,13.7,0,1,7.0,6.9,0.2,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.7,47.4,8.4,4.0,5.0,5.8,7.8,12.7,0,0,8.3,4.4,2.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
21.9,53.8,4.9,4.0,3.0,0.6,6.5,13.4,0,2,8.8,6.5,1.1,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
33.2,58.0,5.0,11.8,0.0,0.7,6.6,16.8,0,2,10.0,6.3,0.2,2,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
25.6,46.4,8.4,4.0,4.0,0.7,6.8,11.6,0,1,4.5,5.3,-4.6,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.9,47.9,6.5,4.0,2.0,7.7,5.9,16.5,2,1,5.1,6.2,1.4,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.6,42.7,6.4,5.2,3.0,0.9,7.2,13.6,0,1,6.9,6.6,1.6,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
12.7,51.7,3.1,4.0,1.0,3.8,6.7,14.9,0,3,4.6,2.9,-2.7,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
